transactionAmount,paymentType,transactionVelocity,ipRisk,deviceRisk,geoDistance,impossibleTravel,hourOfDay,repeatedFailures,newDeviceFlag,fraudLabel
9507.45,0,0,10.44,11.78,23.89,0,17,0,0,0
4113.13,0,2,35.45,92.5,90.37,0,22,0,0,1
770.7,1,1,33.45,22.43,122.53,0,11,1,0,0
1785.9,0,8,39.13,1.52,64.76,0,6,3,0,1
3699.75,0,3,23.22,23.97,25.37,0,12,0,0,0
9644.32,1,0,69.45,6.69,36.67,0,22,6,0,0
11474.09,0,1,70.22,21.89,39.08,0,17,0,0,0
18484.45,1,0,57.61,39.33,159.42,0,5,0,1,1
3571.05,1,2,40.28,25.8,12.23,0,10,3,0,0
6723.13,1,8,18.96,4.53,90.56,0,3,0,0,1
731.82,0,1,7.09,8.91,23.84,0,5,0,1,0
4816.88,0,13,4.93,22.08,32.07,0,14,0,0,0
1069.27,1,2,18.59,73.14,606.23,0,6,3,1,1
2943.81,0,0,11.73,11.12,9.96,0,20,6,0,0
64850.4,0,2,5.6,5.27,29.03,1,12,0,0,1
4245.24,0,2,24.61,31.96,34.61,0,22,1,0,0
1321.06,0,2,4.49,41.43,18.42,0,8,0,0,0
4711.63,0,2,28.88,18.14,16.32,0,19,3,0,0
1868.56,0,1,9.89,25.86,20.59,0,1,0,0,1
1199.02,0,2,18.75,17.09,74.6,0,5,1,0,0
25671.57,0,0,93.53,10.16,36.88,0,1,0,0,1
9107.12,1,12,5.65,11.58,40.89,0,22,0,1,0
4427.26,0,4,29.17,33.3,9.6,0,9,1,0,0
2117.89,0,2,71.47,32.61,2988.61,1,21,0,0,1
2296.66,0,0,20.06,56.31,156.7,1,19,0,0,0
44732.53,0,0,4.65,35.1,24.69,0,0,0,0,1
4258.1,1,4,21.9,26.3,141.41,0,5,0,0,0
143.62,1,2,14.95,16.89,21.57,0,5,0,1,1
35275.31,0,1,9.28,9.74,64.63,0,11,0,1,0
3763.34,0,0,75.74,15.61,58.22,0,3,0,0,0
69858.62,0,0,19.92,5.13,69.48,0,14,1,0,0
9290.01,0,0,90.81,6.4,235.23,0,20,0,0,1
4991.06,0,3,23.36,1.16,22.2,0,2,0,1,1
6613.77,0,1,11.03,27.61,92.35,0,13,0,1,0
2051.4,0,1,9.51,3.17,22.74,0,4,0,0,0
916.17,0,4,13.51,9.15,13.45,0,1,0,0,0
4147.38,0,8,9.68,51.51,31.84,0,3,0,0,0
13116.35,0,1,34.79,14.88,284.16,0,6,0,0,0
1639.58,0,15,19.21,10.48,27.5,0,2,0,1,0
1513.19,0,0,18.17,16.2,61.4,0,8,0,0,0
10625.58,0,1,6.57,38.25,36.93,0,7,0,0,0
1983.77,0,9,36.71,4.08,27.95,0,7,0,0,0
2078.58,0,0,35.28,10.79,56.51,0,22,1,0,0
2157.82,0,0,13.18,9.21,70.0,0,20,0,0,0
2936.63,1,1,37.21,22.96,201.14,0,14,0,0,0
649.6,1,1,17.41,19.16,266.38,0,11,0,0,0
1827.42,0,2,4.8,10.61,4585.82,1,13,0,0,0
3945.65,0,1,93.1,37.66,56.48,0,5,0,0,1
3917.61,1,0,0.42,4.5,25.53,0,17,0,0,0
9976.55,1,1,3.52,13.87,56.31,1,8,1,0,1
19720.07,0,3,20.58,7.55,308.55,0,9,1,0,0
14221.12,0,2,32.3,25.39,1.35,0,5,1,1,0
74574.21,0,4,25.41,48.86,87.66,0,2,0,0,1
2700.7,0,3,31.42,3.48,35.18,0,16,0,0,0
1680.64,0,1,78.07,5.86,36.23,0,13,0,0,1
3190.33,0,9,18.26,63.67,7.48,1,6,0,0,1
5628.39,0,3,90.82,8.61,90.02,0,11,0,0,0
7129.08,0,2,24.39,22.98,358.14,0,0,0,0,1
5843.5,0,3,36.73,9.37,230.12,0,1,0,1,1
140910.59,1,0,71.22,6.7,125.79,0,12,0,0,1
6883.36,0,1,5.85,11.47,20.11,0,20,3,1,1
11057.59,0,2,6.9,34.45,369.97,0,11,0,0,0
7556.48,0,0,14.43,41.7,130.12,0,23,1,0,0
3035.06,1,2,5.25,7.8,40.53,0,10,0,0,0
1361.24,0,3,10.83,3.16,186.5,1,6,0,0,0
1329.33,0,1,4.61,43.62,202.06,0,14,0,0,0
1585.7,0,2,8.79,18.63,260.61,0,22,0,0,0
4052.44,1,1,31.04,24.9,65.32,0,11,0,1,1
5270.1,1,1,5.41,21.41,5.37,0,2,0,0,0
761.64,1,1,22.76,11.29,237.92,0,17,1,1,0
1893.16,0,2,5.81,63.2,232.59,0,20,0,1,0
3996.94,0,1,21.73,14.16,173.1,0,14,0,1,0
1274.51,0,0,14.27,22.04,13.84,0,1,0,1,1
4836.29,0,0,19.57,26.85,5.7,0,3,0,0,0
2304.39,1,7,61.95,7.75,4.66,0,23,6,0,1
1520.17,0,2,34.19,38.66,207.21,0,10,0,1,0
3305.05,0,1,14.28,15.34,95.34,0,16,0,0,0
4639.12,1,3,1.85,2.62,67.91,0,12,0,0,0
109588.45,0,1,5.71,9.61,337.38,0,13,1,0,0
2458.7,0,1,20.71,83.89,35.06,0,17,0,0,0
5002.43,0,2,44.16,29.3,65.26,0,21,0,0,0
96037.01,1,2,18.87,33.08,163.7,0,7,0,0,0
597.19,1,0,16.32,10.72,2409.17,1,17,0,0,0
674.13,0,1,11.31,77.37,49.68,0,1,0,1,1
2063.07,1,1,32.69,3.97,17.76,0,12,0,0,0
838.47,1,0,49.51,14.07,381.58,0,6,0,0,0
2213.38,1,2,25.65,36.5,27.56,0,6,0,1,0
16563.27,1,0,1.28,46.46,236.88,0,19,1,0,0
789.5,0,0,10.78,45.59,0.65,0,0,0,0,1
2362.31,1,0,13.94,11.93,196.11,0,19,0,1,1
26431.31,0,0,8.92,20.7,54.49,0,12,0,0,0
4713.24,1,2,20.86,22.24,6.72,0,1,0,0,1
2169.55,0,0,3.53,30.96,112.94,0,6,0,0,1
2678.78,1,0,28.71,15.48,33.82,0,1,0,0,0
4814.38,1,1,13.2,92.04,4359.28,1,22,0,0,1
17081.85,0,1,12.33,17.27,12.22,0,7,0,0,0
1842.99,1,1,34.45,6.59,676.93,0,8,5,1,1
1469.08,0,1,20.9,11.45,87.69,0,8,0,0,0
789.34,0,1,3.27,19.15,27.1,0,20,0,0,0
3474.12,0,2,5.23,13.33,102.13,0,14,0,0,0
768.4,1,9,35.12,28.48,594.67,0,19,0,0,0
1970.84,0,2,17.68,2.63,59.03,0,23,0,0,0
1263.09,0,1,56.43,11.71,137.29,1,15,0,0,0
9173.95,0,2,18.01,8.46,205.33,0,20,0,0,0
1884.85,0,1,44.69,31.73,124.79,0,8,0,1,0
4660.74,0,3,4.44,16.65,126.22,0,22,0,0,0
630.12,1,2,81.38,68.1,75.77,0,7,0,0,0
3574.24,1,3,25.32,9.19,155.82,0,1,1,0,1
940.9,1,1,16.52,11.6,100.3,0,21,0,0,0
2047.45,0,2,16.62,1.52,83.67,0,15,0,0,0
28601.16,1,11,26.3,37.1,146.15,0,4,0,0,0
7959.92,0,0,4.84,29.46,121.57,0,14,0,0,0
2756.14,0,0,11.76,7.47,5.16,0,16,0,0,0
76798.62,0,1,56.54,6.43,150.89,0,22,0,0,0
1254.92,0,0,1.03,22.35,176.18,0,4,0,1,0
10048.88,0,1,55.66,6.14,33.96,0,22,0,1,1
676.77,1,1,19.69,21.96,52.89,0,6,0,0,0
2455.48,0,1,13.4,14.72,37.35,0,23,0,0,0
814.2,0,3,11.65,0.95,107.14,0,5,1,0,0
4053.26,1,0,46.71,15.39,309.4,0,8,0,0,0
3314.2,1,3,33.39,22.71,3773.2,1,21,0,0,1
2303.85,0,4,79.08,51.73,329.13,0,22,0,0,1
40542.45,0,7,0.78,55.4,268.65,0,1,0,0,1
1777.39,0,2,15.48,32.51,89.0,0,2,0,0,0
4345.31,0,0,35.59,3.74,25.34,0,16,0,0,0
7119.23,0,1,8.53,7.84,103.73,0,14,0,0,0
711.08,0,2,4.18,10.41,101.5,0,0,1,0,0
1482.65,1,1,10.15,4.12,44.46,0,9,0,0,0
3307.21,0,9,11.32,64.07,217.15,0,0,0,0,1
5884.95,0,0,11.19,32.66,137.15,0,16,4,0,0
12980.94,0,1,8.26,20.52,271.47,0,18,0,0,0
2525.31,1,1,77.49,4.18,161.72,0,22,0,0,0
65814.34,0,0,23.63,28.84,2384.8,1,22,4,0,1
1309.5,0,0,30.25,93.39,200.31,0,3,0,0,1
4358.94,0,2,6.85,9.34,2230.81,1,11,4,1,1
2328.27,1,7,22.31,14.44,121.76,0,15,0,0,0
2382.65,1,3,5.46,10.34,48.56,0,16,0,0,0
2852.96,0,2,16.21,18.22,46.21,0,21,0,1,0
5440.51,0,1,11.18,5.53,105.05,0,21,0,0,0
1783.39,0,0,6.74,19.91,69.34,0,7,0,0,1
60196.5,0,10,0.17,22.03,234.94,0,23,0,1,1
4825.76,1,2,8.87,10.93,50.15,0,12,0,0,0
152.06,0,9,7.7,9.37,194.22,0,0,1,0,0
1713.55,0,1,33.58,26.62,1681.31,1,9,0,0,0
990.98,1,1,6.24,38.63,16.37,0,15,1,0,0
10438.52,1,1,35.82,33.26,201.83,0,7,0,0,0
2016.4,0,1,23.77,6.38,2700.35,1,17,0,1,0
1788.77,0,0,20.89,11.92,335.43,0,14,0,1,1
2985.07,0,11,9.17,4.94,1620.31,1,18,0,0,1
1727.84,1,1,15.8,68.99,347.87,0,23,1,0,1
2095.09,1,5,9.55,11.65,10.63,0,9,0,0,0
3453.39,1,0,33.12,7.3,226.89,0,4,1,0,0
2054.85,1,2,14.79,23.68,56.38,0,0,0,1,0
2040.16,0,2,3.26,36.01,33.55,0,0,0,0,0
1141.21,0,2,17.58,13.2,291.81,0,2,0,0,0
988.53,0,1,4.47,16.01,150.08,0,11,1,0,0
3329.7,1,2,39.83,12.72,48.44,0,10,0,0,0
4258.19,0,8,21.37,20.58,290.29,0,18,5,0,1
751.33,0,8,4.08,5.58,59.0,0,16,0,0,0
6700.53,0,1,3.19,9.28,93.7,0,21,0,0,0
6728.1,1,0,66.61,24.0,50.37,0,16,0,0,0
8305.63,1,3,5.97,15.59,30.61,0,23,0,0,0
4229.71,1,0,33.07,86.57,55.89,0,13,1,0,0
5925.87,0,2,2.68,20.07,47.66,0,22,0,0,1
27862.19,1,0,10.18,14.45,167.33,0,11,0,0,0
2318.04,1,1,6.73,85.12,277.23,0,0,0,0,0
1101.37,1,1,31.39,30.63,34.22,0,17,0,0,0
675.83,1,3,27.48,71.44,5.92,0,4,1,0,1
18136.36,1,1,100.0,9.73,84.02,0,5,0,0,1
18375.75,1,0,29.55,19.2,108.17,0,19,0,0,1
1243.15,0,2,73.39,16.01,110.53,0,5,0,0,0
102024.29,0,0,4.75,23.85,145.87,0,0,0,1,1
2266.54,0,1,31.54,10.61,78.15,0,20,1,0,0
10660.03,1,2,11.26,4.41,15.14,0,14,5,0,0
864.97,1,3,32.06,5.0,74.21,0,19,1,0,0
438.51,0,5,67.55,23.19,99.67,0,11,1,0,1
27378.53,0,0,10.96,22.07,199.25,0,19,0,0,0
4282.85,1,0,15.64,42.61,58.4,0,6,1,0,0
4936.51,1,1,15.0,16.45,1564.57,1,5,0,0,1
2552.67,1,1,15.0,6.58,58.54,0,10,0,0,0
4992.96,0,2,2.09,76.31,204.25,0,14,0,0,1
689.38,1,2,13.68,11.6,77.44,0,18,0,0,0
1351.65,1,1,4.62,23.39,137.54,0,11,0,0,1
3481.29,0,1,16.74,31.85,15.02,0,9,2,0,0
323.47,0,4,14.63,38.17,201.39,0,18,0,1,0
2315.73,1,3,17.86,3.49,47.91,0,5,0,0,0
2177.29,0,0,5.85,1.95,50.68,0,16,0,0,0
2315.34,0,4,50.61,9.82,10.37,0,4,0,0,0
1806.09,1,1,59.77,34.68,45.06,0,12,5,0,0
1157.6,1,0,26.04,14.38,60.06,0,6,0,0,0
506.72,0,1,14.5,98.06,5.81,0,13,0,0,0
3621.87,1,1,16.13,7.68,173.22,0,5,0,0,0
2321.28,0,3,24.94,13.32,101.5,0,8,0,0,0
792.12,1,8,38.67,41.62,24.7,0,1,1,0,1
3336.02,0,1,53.26,35.08,67.07,0,17,0,1,0
2333.33,1,0,12.54,49.03,10.69,0,16,0,0,0
145032.67,1,0,0.62,8.38,41.69,1,5,5,0,1
362.53,0,1,15.95,30.66,24.71,0,10,0,0,1
6202.87,0,1,42.6,6.7,561.43,0,4,1,1,1
913.19,1,1,12.57,4.26,20.61,0,21,0,1,0
3338.48,0,4,13.22,23.08,2195.17,1,6,0,1,1
1396.51,0,0,22.91,0.98,243.66,0,13,0,0,0
2124.46,0,2,25.51,10.3,252.54,0,1,0,0,0
9919.84,1,0,84.58,7.97,336.78,1,8,1,0,0
5332.73,0,2,18.34,12.92,20.86,0,9,1,0,1
9701.54,0,3,12.68,19.51,150.68,0,23,0,0,0
4360.69,1,1,48.68,5.28,75.35,0,9,1,0,0
4657.08,0,1,3.09,88.17,3805.7,1,19,0,0,1
527.88,0,0,88.41,49.39,325.23,0,0,7,0,1
2281.24,0,0,25.93,15.0,40.1,0,6,0,0,1
156850.44,0,1,34.59,11.02,236.08,0,20,1,1,1
10653.72,0,0,15.2,0.39,424.58,0,6,1,0,0
1888.94,1,1,24.43,12.17,28.54,0,7,0,0,0
4084.11,0,0,6.44,75.8,220.69,0,23,0,1,1
3927.5,1,3,36.78,21.4,320.01,1,10,0,0,0
9973.38,0,10,8.97,13.49,27.47,0,1,0,0,0
2741.49,0,3,16.33,68.13,332.49,0,17,0,0,0
7170.9,0,0,68.8,17.39,29.17,0,19,0,0,0
569.71,0,2,27.89,15.37,59.2,0,8,0,0,0
623.89,1,1,13.21,16.68,16.77,0,3,1,0,0
319.47,0,1,5.66,2.47,52.38,0,13,1,0,0
6877.32,0,0,22.36,18.36,62.88,1,21,0,0,0
6146.68,0,1,8.04,11.05,18.16,0,1,1,0,0
7683.48,1,1,8.02,72.21,305.28,0,15,0,0,0
1591.83,0,2,96.09,15.47,114.42,0,23,0,0,1
1783.71,1,1,3.84,14.07,17.26,0,7,0,1,0
2776.52,0,1,11.34,19.1,273.51,0,7,1,1,0
13275.82,0,1,11.5,53.89,219.98,0,2,0,0,0
17048.68,1,0,0.81,2.47,5.3,0,23,0,0,0
6931.34,0,1,3.38,13.0,252.97,0,6,0,0,0
4363.46,0,3,23.51,64.18,1.95,0,4,1,0,0
11912.97,1,2,3.4,4.6,68.24,0,4,0,1,1
2426.38,0,11,9.75,29.43,51.42,0,15,0,0,0
2119.76,0,10,81.69,6.66,96.7,0,1,1,0,1
2754.46,0,4,15.54,89.2,80.23,0,14,1,0,0
1177.66,0,1,20.65,65.43,123.51,0,17,0,0,0
2630.66,1,1,12.22,10.86,68.77,0,7,0,1,0
1025.15,0,2,79.02,25.47,165.47,0,19,0,0,0
8734.25,1,1,16.18,24.79,148.39,0,15,0,0,0
5397.48,1,1,7.75,9.19,141.26,0,1,1,0,0
13089.46,1,3,15.92,3.49,85.68,0,8,1,0,0
614.44,1,0,16.9,32.13,297.27,0,2,0,0,0
20987.81,1,1,12.49,23.52,18.94,0,1,0,0,0
650.36,0,0,21.7,24.54,180.34,0,4,1,0,0
945.48,0,2,23.06,15.45,196.38,0,20,0,1,0
1684.42,0,3,79.4,6.53,4.52,1,13,1,0,1
11587.95,1,3,1.22,3.04,22.22,0,3,3,0,0
3926.77,0,2,27.67,3.48,124.38,0,6,0,1,0
2455.71,1,2,16.97,20.79,219.77,0,4,0,0,0
1418.52,0,10,7.13,30.78,61.3,0,12,0,1,0
791.61,1,0,36.39,17.45,88.05,0,15,0,1,0
68803.3,0,1,63.71,19.77,136.6,0,23,0,0,1
6964.91,1,1,12.49,3.13,168.13,0,19,0,0,0
12118.04,0,8,11.63,40.93,146.53,0,7,1,1,1
4660.22,0,2,16.56,7.45,7.75,0,5,0,0,0
101557.92,1,0,24.63,7.95,111.22,0,3,0,0,1
902.72,1,9,17.45,10.38,98.44,0,3,0,0,1
4988.4,1,1,18.44,7.28,83.08,0,0,0,0,0
2165.23,1,2,9.73,39.09,5.56,0,10,0,1,0
1792.13,0,1,8.04,42.15,1307.84,1,9,1,0,0
1039.79,1,0,74.43,13.07,140.46,0,4,0,1,1
8083.58,0,1,100.0,15.48,152.2,0,11,0,0,0
4945.3,0,8,10.91,3.77,45.2,0,3,0,0,0
5172.91,0,1,8.76,6.51,4.34,0,4,0,0,0
1663.03,0,3,30.11,80.71,21.5,0,19,0,1,1
3737.93,0,2,15.05,16.56,157.11,0,10,0,0,0
822.41,1,2,28.82,29.68,48.27,0,6,0,0,0
88180.22,0,2,32.24,19.52,5.68,0,20,0,0,1
250.15,1,2,8.47,16.04,56.26,0,23,0,0,1
653.2,0,2,11.5,17.31,83.86,0,9,0,0,0
2270.35,0,0,36.25,13.79,61.49,0,3,0,1,0
33695.45,1,2,36.98,3.51,670.63,0,14,1,1,1
517.63,0,1,17.22,6.64,49.59,0,3,0,0,0
903.63,0,1,35.87,5.69,95.27,0,14,0,0,0
3892.38,1,1,2.17,14.53,185.02,0,3,0,0,0
18387.44,0,2,4.15,10.9,47.0,0,9,0,0,0
3835.95,0,1,18.28,18.67,115.04,0,19,0,0,0
6324.22,1,2,12.37,8.04,22.69,0,6,0,1,0
2235.89,0,1,15.71,2.48,68.61,0,8,0,0,0
1880.66,1,0,12.78,10.92,39.39,0,16,0,0,0
3402.22,1,2,7.65,7.29,101.35,0,12,0,0,0
1622.48,0,1,7.46,30.86,223.52,0,7,0,0,0
6465.72,0,0,36.25,4.14,65.81,0,7,0,1,1
628.75,0,2,3.85,100.0,236.47,0,20,0,1,1
7631.1,1,5,28.2,14.92,138.16,0,4,2,0,0
3259.45,0,2,15.84,66.81,929.69,1,15,0,0,1
2528.24,1,0,29.76,31.32,170.29,0,10,0,0,0
606.08,0,0,15.76,9.41,150.34,0,0,0,0,0
107115.44,1,2,14.25,30.93,142.61,1,9,2,0,1
10390.54,0,2,51.04,13.24,37.1,0,1,1,0,0
2543.77,0,1,16.64,6.28,222.76,0,15,1,0,0
4139.78,0,0,7.49,9.35,3657.61,1,7,0,0,0
1300.45,0,2,25.82,23.35,116.52,0,6,1,1,0
3044.05,1,1,20.9,11.58,49.23,0,9,0,0,0
82039.0,0,3,22.32,14.05,59.47,0,22,0,0,0
3462.97,0,1,24.54,4.32,746.89,0,5,0,0,0
4539.81,0,1,44.1,4.53,367.3,0,15,0,0,0
4318.29,0,1,63.2,8.24,44.51,0,22,1,0,0
70199.88,1,4,24.27,9.02,19.35,0,0,0,0,1
2225.97,1,3,3.03,21.04,119.2,0,2,2,1,0
5362.55,1,1,13.4,9.35,152.61,0,1,3,0,0
2536.56,0,1,23.99,22.37,34.4,0,13,7,0,1
2351.23,0,1,25.99,22.0,13.74,0,9,0,0,0
21025.0,1,1,84.86,3.23,219.46,0,17,0,0,0
62117.34,0,2,2.56,64.43,250.3,0,0,0,0,1
9231.88,1,1,85.47,22.74,145.7,0,10,0,0,0
987.64,0,2,15.71,22.62,317.51,0,23,0,0,0
6031.68,0,2,8.36,36.58,74.87,0,16,0,1,0
110133.37,1,1,8.05,4.88,509.84,0,14,0,0,0
1881.14,0,0,24.74,81.52,97.52,0,18,0,0,0
927.53,1,0,1.71,43.02,166.03,0,2,0,0,0
157702.68,0,2,11.25,9.98,318.05,0,3,1,0,1
1694.07,0,0,9.45,7.68,74.94,0,13,1,0,0
5304.01,0,2,32.35,9.75,3962.97,1,7,3,0,1
1066.75,0,4,14.23,19.43,139.39,0,16,0,0,0
3452.83,0,0,5.36,74.28,32.47,0,9,0,0,0
715.92,0,1,33.73,75.72,1.19,0,16,0,1,0
2480.24,1,0,3.31,27.44,18.27,0,14,0,0,0
995.21,1,1,28.39,19.79,3725.81,1,14,0,0,0
2898.71,0,1,17.5,30.08,0.2,0,14,0,0,1
1898.69,0,2,21.81,5.25,84.15,0,15,2,0,0
953.02,0,5,8.99,7.75,20.51,0,0,1,0,1
1621.53,1,3,20.19,24.76,136.36,0,18,2,0,0
1231.32,0,0,13.74,6.7,184.62,0,20,0,0,0
842.25,0,0,7.26,13.88,672.17,0,8,2,0,0
9253.4,0,1,50.82,12.65,149.21,0,2,0,0,0
2185.99,0,2,12.27,13.99,3119.71,1,17,1,1,1
346.46,0,0,28.76,16.4,62.1,0,17,0,0,0
1680.29,0,1,7.03,15.52,114.45,0,8,0,0,0
7822.13,1,9,6.16,1.5,2948.82,1,3,0,0,1
1463.58,0,1,51.03,35.53,274.04,0,13,0,1,0
14013.04,0,1,16.1,11.51,140.91,0,5,0,0,0
1330.54,0,2,1.6,24.82,166.81,0,18,0,0,0
5184.39,0,2,23.27,12.72,125.48,0,23,1,0,0
8836.43,0,3,62.47,10.76,70.09,0,20,0,1,1
4915.72,0,1,25.9,10.35,67.03,0,10,1,0,0
792.75,0,0,11.75,8.09,1945.22,1,0,1,0,0
1221.13,1,1,13.52,23.39,25.09,0,15,0,0,0
10097.78,0,0,18.76,16.6,3.62,0,17,3,0,0
1401.63,1,1,35.61,25.3,61.61,0,16,0,0,0
8313.84,0,2,77.07,21.27,1.9,0,13,0,1,0
2037.98,0,1,4.98,26.32,37.87,0,0,0,0,0
3609.91,1,2,4.84,57.87,37.05,0,1,0,0,0
783.6,1,11,23.54,12.16,106.23,0,23,0,0,1
1705.7,0,2,23.6,47.14,134.78,0,13,1,0,0
1305.96,1,0,16.85,4.63,59.4,0,2,0,1,0
3926.88,0,1,5.27,28.16,28.93,0,8,2,0,0
3439.9,0,3,43.26,7.82,33.95,0,17,0,0,0
4977.34,1,0,41.37,8.87,2.15,0,1,0,0,0
1918.84,1,2,13.83,14.72,91.55,0,16,0,0,0
1236.17,0,1,5.12,14.37,208.35,0,2,0,0,0
3762.09,0,3,100.0,14.87,10.7,0,7,0,0,1
1119.25,0,2,9.93,31.63,32.7,0,23,0,1,0
9213.48,0,1,16.0,13.6,133.41,0,23,0,0,0
2794.69,1,1,18.62,31.4,58.01,0,16,0,0,0
2261.68,0,3,9.31,1.03,62.71,0,4,0,0,0
4974.97,0,1,17.46,9.81,109.92,0,7,0,0,0
2903.39,0,0,19.68,100.0,13.57,0,16,0,0,1
597.02,0,1,16.27,8.09,19.28,0,17,0,0,0
1084.17,0,1,10.95,63.76,136.88,0,0,0,0,0
9024.59,1,3,17.34,34.79,33.42,0,2,0,1,1
3408.01,1,1,18.37,16.94,148.96,0,9,0,0,1
100246.87,1,0,21.04,30.14,107.47,0,10,0,0,0
4456.47,0,1,14.45,3.57,113.74,0,19,0,0,1
1791.38,0,8,20.36,13.46,3327.48,1,23,0,0,0
1307.01,0,2,0.75,13.54,18.36,0,20,1,0,1
997.38,0,1,23.01,94.57,25.1,0,10,0,0,0
8517.94,0,0,39.71,17.47,130.86,0,21,0,1,0
439.0,1,4,8.93,51.25,91.62,0,3,1,1,1
1356.24,1,2,100.0,29.61,129.13,0,6,0,0,0
3533.79,0,1,4.15,27.57,190.78,0,10,0,0,0
74050.1,0,1,4.37,2.86,39.82,0,2,0,0,0
5452.66,1,1,72.09,7.27,50.18,0,23,0,0,0
1344.77,0,4,19.63,19.27,248.58,1,0,0,0,1
14463.07,1,3,8.33,15.16,52.2,0,2,0,0,0
808.25,0,6,30.72,22.83,124.5,0,7,0,0,0
4086.06,0,0,11.2,13.01,99.52,0,3,0,0,0
5104.02,0,13,2.99,21.17,99.99,0,7,0,0,0
1298.4,1,3,14.17,20.48,107.35,0,21,1,0,0
6295.52,0,0,38.91,22.57,300.85,0,6,0,0,0
130305.71,1,9,17.31,23.15,9.92,0,5,0,1,1
6280.11,0,2,11.5,28.48,131.5,0,0,0,1,0
108851.79,0,2,40.13,70.14,78.64,0,5,0,1,1
4380.75,1,0,4.97,23.66,139.14,0,12,0,0,0
2075.37,0,2,34.23,10.26,1569.67,1,10,0,0,0
9894.2,0,0,18.57,14.02,31.95,1,1,0,0,1
2998.96,0,1,7.91,2.43,189.04,0,15,1,0,0
10929.6,1,0,7.84,30.0,49.31,0,9,0,0,0
5206.24,0,1,2.77,24.86,111.49,0,9,0,0,0
2758.64,0,2,17.43,10.01,17.14,0,1,1,0,1
6888.92,1,1,10.61,11.72,40.69,0,15,0,0,1
6933.07,1,0,21.74,5.31,176.02,0,1,2,0,0
5023.64,1,1,34.37,51.46,87.91,0,6,0,0,0
316.62,1,2,38.96,57.08,8.87,0,22,0,0,0
1173.14,1,2,7.0,12.63,121.39,0,22,0,0,0
12507.78,0,1,8.12,41.26,274.95,0,17,0,0,0
892.52,0,9,13.41,29.74,41.88,0,15,0,0,1
41160.79,1,1,30.43,69.79,0.66,0,14,1,0,1
66853.19,1,1,55.08,36.71,148.08,0,13,0,0,1
1516.63,1,10,12.09,14.3,189.81,0,12,1,0,1
426.14,0,10,1.27,2.33,120.62,0,5,1,0,1
1774.17,0,1,16.2,34.45,229.82,0,23,0,0,0
25034.62,0,2,34.01,14.68,100.14,0,11,1,0,0
1321.76,0,2,21.51,14.17,75.98,0,22,2,1,0
81091.24,0,1,2.54,5.56,247.29,0,17,0,0,1
119619.27,1,0,30.61,4.24,26.28,0,10,0,0,0
10559.53,0,0,43.61,23.21,202.96,0,15,0,0,0
2457.95,0,1,80.1,13.32,177.25,0,5,0,0,0
1675.88,0,2,33.03,20.36,30.15,0,20,0,0,0
12880.55,1,1,5.72,25.95,5.06,0,17,0,1,1
5594.25,1,2,32.52,14.54,0.96,0,10,0,0,1
1249.76,0,13,42.99,11.22,104.67,0,20,0,0,0
921.88,0,1,4.06,9.21,208.58,0,13,1,0,0
9978.32,0,2,3.08,20.36,70.69,0,3,0,0,1
3186.85,0,0,18.14,26.44,20.02,0,2,0,0,0
665.76,0,12,29.49,27.87,154.09,0,0,0,0,0
526.83,1,0,87.17,11.8,11.54,0,6,1,1,0
1026.55,1,1,18.64,17.4,10.19,0,2,5,0,1
907.34,0,0,23.16,37.99,182.85,0,10,0,0,0
405.01,0,2,10.55,38.52,47.65,0,15,4,1,0
1043.66,0,1,38.42,44.68,3481.85,1,13,3,0,1
1250.03,0,0,4.31,9.65,10.06,0,12,1,0,0
150438.04,0,0,33.22,23.88,394.57,0,11,0,1,0
17033.04,1,2,8.84,3.19,100.77,0,23,7,0,0
2399.84,0,1,20.84,92.84,19.94,0,7,0,0,0
2650.29,1,0,5.47,21.05,104.88,0,22,0,0,0
5214.8,0,0,12.84,13.74,343.5,0,5,0,1,0
2471.75,1,2,0.24,32.36,30.26,0,9,0,0,0
4675.79,1,0,13.93,7.9,146.13,0,11,0,1,1
4148.97,0,2,8.19,16.66,112.99,0,1,0,0,0
3542.5,0,3,24.45,21.05,35.26,0,15,1,0,0
49834.66,1,0,100.0,15.71,48.84,0,7,0,0,0
111539.86,0,6,3.6,4.88,226.09,0,21,0,0,1
1062.39,0,1,7.8,3.35,24.98,0,17,0,0,0
4537.91,0,3,28.49,15.34,31.04,0,6,1,0,0
1419.79,0,1,8.53,43.01,203.78,0,5,0,0,0
4896.38,1,0,21.27,21.53,63.55,0,23,0,0,0
792.2,0,1,13.73,22.88,73.26,0,0,1,0,0
1035.07,0,1,0.74,4.22,217.6,0,22,1,0,0
4420.06,0,1,14.2,80.64,126.46,0,4,1,0,0
8498.71,1,2,15.78,7.47,29.35,0,4,0,0,0
5180.44,1,1,9.29,2.43,115.41,0,17,0,0,0
7362.22,0,2,16.84,0.79,89.95,0,4,0,1,1
4554.26,0,1,25.84,14.19,42.78,0,16,0,0,0
3723.79,0,14,2.1,9.03,368.94,0,1,1,0,0
1893.74,0,2,27.44,14.02,241.03,0,11,0,0,0
7065.66,0,1,10.32,15.4,178.4,0,15,2,0,0
8733.13,0,0,14.38,31.86,177.34,0,10,1,0,0
2942.12,0,0,20.54,32.5,4407.5,1,10,0,0,0
2787.98,1,2,56.19,31.61,78.28,0,6,0,0,0
